read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
Read000000449,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000450,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000451,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000452,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000453,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000454,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000455,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000456,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000457,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000458,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000459,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000460,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000461,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000462,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000463,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000464,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000465,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000466,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000467,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000468,490,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000469,490,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000470,490,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000471,490,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000472,490,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000473,490,1,1,108,108,150,108,108,3,0.9722222222222222,mapped_high
Read000000474,490,1,1,108,108,150,108,108,3,0.9722222222222222,mapped_high
Read000000475,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000476,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000477,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000478,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000479,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000480,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000481,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000482,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000483,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000484,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000485,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000486,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000487,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000488,490,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000489,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000490,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000491,490,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000492,490,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000493,490,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000494,490,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000495,490,1,1,108,108,150,106,106,5,0.9537037037037037,mapped_high
Read000000496,490,1,1,108,108,150,106,106,5,0.9537037037037037,mapped_high
Read000000497,490,1,1,108,108,150,106,106,6,0.9444444444444444,mapped_high
Read000000498,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000499,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000500,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000501,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000502,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000503,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000504,490,1,1,108,108,150,102,102,7,0.9351851851851852,mapped_high
Read000000505,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000506,490,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000507,490,1,1,108,108,150,102,102,8,0.9259259259259259,mapped_high
Read000000508,490,1,1,108,108,150,102,102,7,0.9351851851851852,mapped_high
Read000000509,490,1,1,108,108,150,102,102,8,0.9259259259259259,mapped_high
Read000000510,490,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000511,490,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000512,490,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000513,490,1,1,108,108,150,105,105,4,0.962962962962963,mapped_high
Read000000514,490,1,1,108,108,150,105,105,4,0.962962962962963,mapped_high
Read000000515,490,1,1,108,108,150,105,105,4,0.962962962962963,mapped_high
Read000000516,490,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000517,490,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000518,490,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000519,490,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000520,490,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000521,490,1,1,108,108,150,105,105,3,0.9722222222222222,mapped_high
Read000000522,490,1,1,108,108,150,105,105,3,0.9722222222222222,mapped_high
Read000000523,490,1,1,108,108,150,105,105,3,0.9722222222222222,mapped_high
Read000000524,490,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000525,490,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000526,490,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000527,492,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000528,492,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000529,492,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000530,493,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000531,493,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000532,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000533,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000534,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000535,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000536,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000537,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000538,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000539,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000540,493,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000541,493,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000542,493,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000543,493,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000544,493,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000545,493,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000546,493,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000547,494,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000548,494,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000549,494,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000550,494,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000551,494,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000552,494,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000553,494,1,1,108,108,150,96,96,12,0.8888888888888888,mapped_high
Read000000554,494,1,1,108,108,150,96,96,12,0.8888888888888888,mapped_high
Read000000555,494,1,1,108,108,150,96,96,12,0.8888888888888888,mapped_high
Read000000556,494,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000557,494,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000558,494,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000559,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000560,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000561,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000562,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000563,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000564,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000565,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000566,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000567,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000568,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000569,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000570,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000571,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000572,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000573,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000574,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000575,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000576,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000577,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000578,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000579,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000580,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000581,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000582,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000583,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000584,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000585,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000586,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000587,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000588,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000589,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000590,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000591,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000592,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000593,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000594,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000595,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000596,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000597,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000598,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000599,495,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000200,470,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000201,470,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000202,473,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000203,473,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000204,473,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000205,473,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000206,473,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000207,473,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000208,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000209,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000210,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000211,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000212,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000213,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000214,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000215,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000216,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000217,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000218,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000219,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000220,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000221,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000222,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000223,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000224,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000225,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000226,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000227,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000228,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000229,474,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000230,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000231,474,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000232,474,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000233,474,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000234,474,1,1,108,108,150,108,108,3,0.9722222222222222,mapped_high
Read000000235,474,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000236,474,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000237,474,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000238,474,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000239,474,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000240,474,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000241,474,1,1,108,108,150,104,104,4,0.962962962962963,mapped_high
Read000000242,474,1,1,108,108,150,104,104,4,0.962962962962963,mapped_high
Read000000243,474,1,1,108,108,150,104,104,5,0.9537037037037037,mapped_high
Read000000244,474,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000245,474,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000246,474,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000247,474,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000248,474,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000249,474,1,1,108,108,150,106,106,3,0.9722222222222222,mapped_high
Read000000250,474,1,1,108,108,150,106,106,4,0.962962962962963,mapped_high
Read000000251,474,1,1,108,108,150,106,106,4,0.962962962962963,mapped_high
Read000000252,474,1,1,108,108,150,106,106,5,0.9537037037037037,mapped_high
Read000000253,474,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000254,474,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000255,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000256,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000257,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000258,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000259,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000260,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000261,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000262,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000263,474,1,1,108,108,150,102,102,6,0.9444444444444444,mapped_high
Read000000264,474,1,1,108,108,150,97,97,11,0.8981481481481481,mapped_high
Read000000265,474,1,1,108,108,150,97,97,11,0.8981481481481481,mapped_high
Read000000266,474,1,1,108,108,150,97,97,11,0.8981481481481481,mapped_high
Read000000267,474,1,1,108,108,150,105,105,3,0.9722222222222222,mapped_high
Read000000268,474,1,1,108,108,150,105,105,3,0.9722222222222222,mapped_high
Read000000269,474,1,1,108,108,150,105,105,4,0.962962962962963,mapped_high
Read000000270,475,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000271,475,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000272,475,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000273,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000274,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000275,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000276,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000277,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000278,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000279,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000280,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000281,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000282,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000283,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000284,476,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000285,476,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000286,476,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000287,476,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000288,476,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000289,476,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000290,476,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000291,476,1,1,108,108,150,103,103,6,0.9444444444444444,mapped_high
Read000000292,476,1,1,108,108,150,103,103,6,0.9444444444444444,mapped_high
Read000000293,476,1,1,108,108,150,103,103,6,0.9444444444444444,mapped_high
Read000000294,476,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000295,476,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000296,476,1,1,108,108,150,106,106,2,0.9814814814814815,mapped_high
Read000000297,476,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000298,476,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000299,476,1,1,108,108,150,101,101,7,0.9351851851851852,mapped_high
Read000000300,476,1,1,108,108,150,101,101,7,0.9351851851851852,mapped_high
Read000000301,478,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000302,478,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000303,478,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000304,478,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000305,478,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000306,478,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000307,478,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000308,478,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000309,478,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000310,478,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000311,478,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000312,478,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000313,478,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000314,478,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000315,478,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000316,479,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000317,479,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000318,479,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000319,479,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000320,479,1,1,108,108,150,107,107,2,0.9814814814814815,mapped_high
Read000000321,479,1,1,108,108,150,107,107,3,0.9722222222222222,mapped_high
Read000000322,480,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000323,480,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000324,480,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000325,480,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000326,480,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000327,480,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000328,480,1,1,108,108,150,104,104,6,0.9444444444444444,mapped_high
Read000000329,480,1,1,108,108,150,104,104,6,0.9444444444444444,mapped_high
Read000000330,480,1,1,108,108,150,104,104,6,0.9444444444444444,mapped_high
Read000000331,480,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000332,480,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000333,480,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000334,480,1,1,108,108,150,103,103,5,0.9537037037037037,mapped_high
Read000000335,480,1,1,108,108,150,103,103,6,0.9444444444444444,mapped_high
Read000000336,480,1,1,108,108,150,103,103,5,0.9537037037037037,mapped_high
Read000000337,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000338,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000339,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000340,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000341,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000342,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000343,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000344,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000345,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000346,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000347,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000348,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000349,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000350,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000351,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000352,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000353,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000354,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000355,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000356,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000357,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000358,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000359,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000360,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000361,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000362,481,1,1,108,108,150,108,108,0,1.0,mapped_high
Read000000363,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000364,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000365,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000366,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000367,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000368,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000369,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000370,481,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000371,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000372,481,1,1,108,108,150,108,108,1,0.9907407407407407,mapped_high
Read000000373,481,1,1,108,108,150,108,108,2,0.9814814814814815,mapped_high
Read000000374,481,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000375,481,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000376,481,1,1,108,108,150,107,107,1,0.9907407407407407,mapped_high
Read000000377,481,1,1,108,108,150,105,105,3,0.9722222222222222,mapped_high
