read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
read301,49,1,1,108,108,108,108,108,0,1.0,mapped_high
read302,50,1,1,108,108,108,108,108,0,1.0,mapped_high
read303,51,1,1,108,108,108,108,108,0,1.0,mapped_high
read304,52,1,1,108,108,108,108,108,0,1.0,mapped_high
read305,53,1,1,108,108,108,108,108,0,1.0,mapped_high
read306,54,1,1,108,108,108,108,108,0,1.0,mapped_high
read307,55,1,1,108,108,108,108,108,0,1.0,mapped_high
read308,56,1,1,108,108,108,108,108,0,1.0,mapped_high
read309,57,1,1,108,108,108,108,108,0,1.0,mapped_high
read310,58,1,1,108,108,108,108,108,0,1.0,mapped_high
read311,59,1,1,108,108,108,108,108,0,1.0,mapped_high
read312,60,1,1,108,108,108,108,108,0,1.0,mapped_high
read313,61,1,1,108,108,108,108,108,0,1.0,mapped_high
read314,62,1,1,108,108,108,108,108,0,1.0,mapped_high
read315,63,1,1,108,108,108,108,108,0,1.0,mapped_high
read316,64,1,1,108,108,108,108,108,0,1.0,mapped_high
read317,65,1,1,108,108,108,108,108,0,1.0,mapped_high
read318,66,1,1,108,108,108,108,108,0,1.0,mapped_high
read319,67,1,1,108,108,108,108,108,0,1.0,mapped_high
read320,68,1,1,108,108,108,108,108,0,1.0,mapped_high
read321,69,1,1,108,108,108,108,108,0,1.0,mapped_high
read322,70,1,1,108,108,108,108,108,0,1.0,mapped_high
read323,71,1,1,108,108,108,108,108,0,1.0,mapped_high
read324,72,1,1,108,108,108,108,108,0,1.0,mapped_high
read325,73,1,1,108,108,108,108,108,0,1.0,mapped_high
read326,74,1,1,108,108,108,108,108,0,1.0,mapped_high
read327,75,1,1,108,108,108,108,108,0,1.0,mapped_high
read328,76,1,1,108,108,108,108,108,0,1.0,mapped_high
read329,77,1,1,108,108,108,108,108,0,1.0,mapped_high
read330,78,1,1,108,108,108,108,108,0,1.0,mapped_high
read331,79,1,1,108,108,108,108,108,0,1.0,mapped_high
read332,80,1,1,108,108,108,108,108,0,1.0,mapped_high
read333,81,1,1,108,108,108,108,108,0,1.0,mapped_high
read334,82,1,1,108,108,108,108,108,0,1.0,mapped_high
read335,83,1,1,108,108,108,108,108,0,1.0,mapped_high
read336,84,1,1,108,108,108,108,108,0,1.0,mapped_high
read337,85,1,1,108,108,108,108,108,0,1.0,mapped_high
read338,86,1,1,108,108,108,108,108,0,1.0,mapped_high
read339,87,1,1,108,108,108,108,108,0,1.0,mapped_high
read340,88,1,1,108,108,108,108,108,0,1.0,mapped_high
read341,89,1,1,108,108,108,108,108,0,1.0,mapped_high
read342,90,1,1,108,108,108,108,108,0,1.0,mapped_high
read343,91,1,1,108,108,108,108,108,0,1.0,mapped_high
read344,92,1,1,108,108,108,108,108,0,1.0,mapped_high
read345,93,1,1,108,108,108,108,108,0,1.0,mapped_high
read346,94,1,1,108,108,108,108,108,0,1.0,mapped_high
read347,95,1,1,108,108,108,108,108,0,1.0,mapped_high
read348,96,1,1,108,108,108,108,108,0,1.0,mapped_high
read349,97,1,1,108,108,108,108,108,0,1.0,mapped_high
read350,98,1,1,108,108,108,108,108,0,1.0,mapped_high
read351,99,1,1,108,108,108,108,108,0,1.0,mapped_high
read352,100,1,1,108,108,108,108,108,0,1.0,mapped_high
read353,101,1,1,108,108,108,108,108,0,1.0,mapped_high
read354,102,1,1,108,108,108,108,108,0,1.0,mapped_high
read355,103,1,1,108,108,108,108,108,0,1.0,mapped_high
read356,104,1,1,108,108,108,108,108,0,1.0,mapped_high
read357,105,1,1,108,108,108,108,108,0,1.0,mapped_high
read358,106,1,1,108,108,108,108,108,0,1.0,mapped_high
read359,107,1,1,108,108,108,108,108,0,1.0,mapped_high
read360,108,1,1,108,108,108,108,108,0,1.0,mapped_high
read361,109,1,1,108,108,108,108,108,0,1.0,mapped_high
read362,110,1,1,108,108,108,108,108,0,1.0,mapped_high
read363,111,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read364,112,1,1,108,108,108,108,108,0,1.0,mapped_high
read365,113,1,1,108,108,108,108,108,0,1.0,mapped_high
read366,114,1,1,108,108,108,108,108,0,1.0,mapped_high
read367,115,1,1,108,108,108,108,108,0,1.0,mapped_high
read368,116,1,1,108,108,108,108,108,0,1.0,mapped_high
read369,117,1,1,108,108,108,108,108,0,1.0,mapped_high
read370,118,1,1,108,108,108,108,108,0,1.0,mapped_high
read371,119,1,1,108,108,108,108,108,0,1.0,mapped_high
read372,120,1,1,108,108,108,108,108,0,1.0,mapped_high
read373,121,1,1,108,108,108,108,108,0,1.0,mapped_high
read374,122,1,1,108,108,108,108,108,0,1.0,mapped_high
read375,123,1,1,108,108,108,108,108,0,1.0,mapped_high
read376,124,1,1,108,108,108,108,108,0,1.0,mapped_high
read377,125,1,1,108,108,108,108,108,0,1.0,mapped_high
read378,126,1,1,108,108,108,108,108,0,1.0,mapped_high
read379,127,1,1,108,108,108,108,108,0,1.0,mapped_high
